trade_id,trade_date,settlement_date,status,amount,counterparty,instrument_type,currency
499,15/01/2024,17/01/2024,Settled,974420.41,Counterparty_45,Derivative,GBP
9552,15/01/2024,17/01/2024,Settled,946318.23,Counterparty_49,Stock,EUR
3417,15/01/2024,20/01/2024,Delayed,313465.21,Counterparty_31,FX,EUR
8733,15/01/2024,17/01/2024,Settled,252817.82,Counterparty_41,Derivative,USD
1977,15/01/2024,17/01/2024,Settled,260037.46,Counterparty_4,Stock,EUR
8778,15/01/2024,17/01/2024,Settled,231408,Counterparty_20,FX,USD
2310,15/01/2024,17/01/2024,Settled,345877.92,Counterparty_42,Derivative,GBP
1232,15/01/2024,18/01/2024,Delayed,230724.65,Counterparty_37,Stock,NGN
7402,15/01/2024,17/01/2024,Settled,690924.7,Counterparty_12,FX,EUR
1106,15/01/2024,17/01/2024,Settled,174721.35,Counterparty_12,FX,GBP
8624,15/01/2024,19/01/2024,Delayed,848569.31,Counterparty_48,Stock,USD
9301,15/01/2024,17/01/2024,Settled,265858.14,Counterparty_21,Derivative,EUR
8995,15/01/2024,17/01/2024,Settled,296769.44,Counterparty_32,Bond,EUR
4584,15/01/2024,17/01/2024,Settled,766092.79,Counterparty_50,Stock,EUR
4547,15/01/2024,17/01/2024,Settled,14848.27,Counterparty_19,Derivative,EUR
8156,15/01/2024,17/01/2024,Settled,182069.01,Counterparty_42,Derivative,USD
831,15/01/2024,17/01/2024,Settled,225380.22,Counterparty_4,Derivative,GBP
6214,15/01/2024,17/01/2024,Settled,351359.08,Counterparty_19,Bond,NGN
4177,15/01/2024,17/01/2024,Settled,583131.73,Counterparty_48,Bond,NGN
9158,15/01/2024,17/01/2024,Settled,605345.06,Counterparty_38,FX,USD
7250,15/01/2024,17/01/2024,Settled,812601.24,Counterparty_8,FX,NGN
9172,15/01/2024,17/01/2024,Settled,855552.75,Counterparty_9,FX,GBP
697,15/01/2024,21/01/2024,Delayed,289341.92,Counterparty_7,Bond,GBP
7577,16/01/2024,18/01/2024,Settled,581216.03,Counterparty_25,Stock,GBP
7457,16/01/2024,18/01/2024,Settled,608155.01,Counterparty_49,Bond,USD
3519,16/01/2024,18/01/2024,Settled,71963.85,Counterparty_40,Stock,USD
1624,16/01/2024,18/01/2024,Settled,957667.66,Counterparty_29,Stock,USD
4328,16/01/2024,18/01/2024,Settled,982538.75,Counterparty_36,Bond,EUR
6919,16/01/2024,18/01/2024,Settled,615732.49,Counterparty_43,Derivative,EUR
2322,16/01/2024,19/01/2024,Delayed,714318.61,Counterparty_36,FX,NGN
1498,16/01/2024,18/01/2024,Settled,464030.55,Counterparty_15,Stock,GBP
3152,16/01/2024,18/01/2024,Settled,249135.23,Counterparty_22,Bond,GBP
4149,16/01/2024,18/01/2024,Settled,729210.26,Counterparty_4,FX,USD
3868,16/01/2024,18/01/2024,Settled,676147.1,Counterparty_14,Stock,GBP
5545,16/01/2024,18/01/2024,Settled,626428.65,Counterparty_7,Stock,GBP
2154,16/01/2024,18/01/2024,Settled,826152.23,Counterparty_28,FX,NGN
8912,16/01/2024,18/01/2024,Settled,777169.44,Counterparty_6,Derivative,GBP
4096,16/01/2024,18/01/2024,Settled,465871.6,Counterparty_12,FX,EUR
7286,16/01/2024,18/01/2024,Settled,504566.01,Counterparty_33,FX,GBP
5423,16/01/2024,18/01/2024,Settled,974929.37,Counterparty_45,Bond,GBP
743,16/01/2024,18/01/2024,Settled,747861.77,Counterparty_8,Stock,EUR
4053,16/01/2024,18/01/2024,Settled,823449.94,Counterparty_50,Derivative,USD
6865,16/01/2024,22/01/2024,Delayed,532827.87,Counterparty_36,Stock,GBP
9958,16/01/2024,18/01/2024,Settled,756948.21,Counterparty_27,Stock,NGN
15,16/01/2024,18/01/2024,Settled,182643.14,Counterparty_12,Stock,GBP
4567,16/01/2024,18/01/2024,Settled,256935.32,Counterparty_21,Bond,GBP
7132,17/01/2024,19/01/2024,Settled,461407.87,Counterparty_43,Stock,GBP
2501,17/01/2024,19/01/2024,Settled,827691.4,Counterparty_10,Stock,NGN
238,17/01/2024,19/01/2024,Settled,25291.65,Counterparty_1,Stock,USD
2168,17/01/2024,19/01/2024,Settled,127138.48,Counterparty_28,Stock,USD
4255,17/01/2024,19/01/2024,Settled,162761.08,Counterparty_16,Stock,GBP
6025,17/01/2024,19/01/2024,Settled,91630.16,Counterparty_7,Derivative,GBP
2789,17/01/2024,19/01/2024,Settled,951478.38,Counterparty_26,Bond,USD
6341,17/01/2024,19/01/2024,Settled,248215.52,Counterparty_21,Bond,NGN
103,17/01/2024,19/01/2024,Settled,315041.63,Counterparty_18,Derivative,GBP
7740,17/01/2024,19/01/2024,Settled,79619.88,Counterparty_35,Stock,NGN
5214,17/01/2024,19/01/2024,Settled,756436.04,Counterparty_44,Stock,USD
1415,17/01/2024,19/01/2024,Settled,531638.36,Counterparty_32,Bond,GBP
9874,17/01/2024,19/01/2024,Settled,210654.81,Counterparty_18,Derivative,EUR
8300,17/01/2024,19/01/2024,Settled,828701.73,Counterparty_21,Derivative,USD
6964,17/01/2024,19/01/2024,Settled,642468.12,Counterparty_47,FX,USD
14,17/01/2024,24/01/2024,Delayed,213126.77,Counterparty_7,Bond,GBP
3549,17/01/2024,19/01/2024,Settled,303117.09,Counterparty_4,Derivative,EUR
3082,17/01/2024,19/01/2024,Settled,883110.83,Counterparty_23,Stock,USD
8202,17/01/2024,19/01/2024,Settled,407997.87,Counterparty_22,Stock,EUR
4553,17/01/2024,19/01/2024,Settled,154629.92,Counterparty_39,Stock,GBP
8956,17/01/2024,19/01/2024,Settled,323361.02,Counterparty_7,Stock,USD
6512,17/01/2024,19/01/2024,Settled,783065.77,Counterparty_1,FX,EUR
7302,17/01/2024,19/01/2024,Settled,430886.11,Counterparty_19,Derivative,NGN
3522,17/01/2024,19/01/2024,Settled,469638.1,Counterparty_11,FX,EUR
8756,17/01/2024,19/01/2024,Settled,854762.85,Counterparty_36,FX,USD
3116,17/01/2024,19/01/2024,Settled,877592.58,Counterparty_11,Derivative,GBP
8946,17/01/2024,19/01/2024,Settled,864071.87,Counterparty_41,Derivative,NGN
6506,17/01/2024,19/01/2024,Settled,807818.24,Counterparty_31,FX,GBP
2833,17/01/2024,24/01/2024,Delayed,119384.12,Counterparty_31,FX,USD
986,17/01/2024,19/01/2024,Settled,495995.82,Counterparty_20,Derivative,NGN
6610,18/01/2024,20/01/2024,Settled,309043.77,Counterparty_9,Bond,GBP
9247,18/01/2024,20/01/2024,Settled,489707.32,Counterparty_34,Derivative,GBP
1324,18/01/2024,21/01/2024,Delayed,219994.77,Counterparty_44,Stock,EUR
9280,18/01/2024,20/01/2024,Settled,80709.33,Counterparty_30,Stock,NGN
4309,18/01/2024,20/01/2024,Settled,828824.25,Counterparty_27,FX,GBP
6215,18/01/2024,20/01/2024,Settled,773067.24,Counterparty_42,FX,NGN
7833,18/01/2024,20/01/2024,Settled,206996.51,Counterparty_25,Derivative,GBP
5876,18/01/2024,20/01/2024,Settled,259042.13,Counterparty_29,Derivative,NGN
8250,18/01/2024,25/01/2024,Delayed,798004.57,Counterparty_46,Derivative,GBP
4427,18/01/2024,20/01/2024,Settled,237687.07,Counterparty_40,FX,GBP
7901,18/01/2024,20/01/2024,Settled,577443.38,Counterparty_14,FX,EUR
8467,18/01/2024,20/01/2024,Settled,437340.39,Counterparty_26,Bond,EUR
4108,18/01/2024,20/01/2024,Settled,51366.36,Counterparty_10,Derivative,NGN
3015,18/01/2024,20/01/2024,Settled,621671.16,Counterparty_37,Stock,EUR
2843,18/01/2024,20/01/2024,Settled,918508.01,Counterparty_26,Bond,EUR
6362,18/01/2024,20/01/2024,Settled,466259.85,Counterparty_28,Bond,NGN
7647,18/01/2024,20/01/2024,Settled,515056.55,Counterparty_1,Derivative,GBP
2159,18/01/2024,20/01/2024,Settled,450900.63,Counterparty_2,FX,EUR
7975,19/01/2024,21/01/2024,Settled,516731.58,Counterparty_44,FX,EUR
2080,19/01/2024,25/01/2024,Delayed,772240.46,Counterparty_45,Bond,GBP
1074,19/01/2024,21/01/2024,Settled,18856.06,Counterparty_48,Stock,USD
5551,19/01/2024,21/01/2024,Settled,260787.99,Counterparty_1,Bond,GBP
1182,19/01/2024,26/01/2024,Delayed,342530.29,Counterparty_11,Derivative,EUR
3906,19/01/2024,21/01/2024,Settled,484536.55,Counterparty_5,Bond,EUR
9972,19/01/2024,21/01/2024,Settled,976103.61,Counterparty_49,Stock,EUR
8008,19/01/2024,22/01/2024,Delayed,258108.09,Counterparty_24,Derivative,GBP
9788,19/01/2024,21/01/2024,Settled,211946.88,Counterparty_28,Derivative,EUR
1214,19/01/2024,22/01/2024,Delayed,795014.74,Counterparty_21,FX,EUR
8955,19/01/2024,21/01/2024,Settled,339864.23,Counterparty_8,FX,GBP
2630,19/01/2024,22/01/2024,Delayed,388261.16,Counterparty_39,Stock,EUR
9167,19/01/2024,21/01/2024,Settled,854094.51,Counterparty_16,Bond,USD
5885,19/01/2024,21/01/2024,Settled,480703.33,Counterparty_35,Stock,USD
438,19/01/2024,22/01/2024,Delayed,822038.2,Counterparty_33,Stock,EUR
7130,19/01/2024,21/01/2024,Settled,945177.33,Counterparty_40,FX,NGN
7338,19/01/2024,21/01/2024,Settled,269231.58,Counterparty_21,Stock,EUR
7990,19/01/2024,21/01/2024,Settled,838783.17,Counterparty_45,FX,USD
3321,19/01/2024,21/01/2024,Settled,548870.74,Counterparty_43,Derivative,GBP
7258,19/01/2024,23/01/2024,Delayed,44837.21,Counterparty_17,Derivative,EUR
7157,19/01/2024,21/01/2024,Settled,518805.6,Counterparty_43,Derivative,GBP
2093,19/01/2024,21/01/2024,Settled,204562.69,Counterparty_30,Derivative,GBP
5046,19/01/2024,21/01/2024,Settled,602866.7,Counterparty_16,FX,NGN
7694,19/01/2024,22/01/2024,Delayed,593391.76,Counterparty_46,Derivative,USD
9497,19/01/2024,21/01/2024,Settled,495822.33,Counterparty_31,FX,USD
4673,19/01/2024,21/01/2024,Settled,725646.23,Counterparty_35,FX,GBP
4191,20/01/2024,22/01/2024,Settled,753718.64,Counterparty_6,FX,GBP
2444,20/01/2024,22/01/2024,Settled,833816.31,Counterparty_47,Bond,USD
505,20/01/2024,22/01/2024,Settled,685046.44,Counterparty_48,Stock,GBP
5379,20/01/2024,22/01/2024,Settled,810168.76,Counterparty_43,Derivative,NGN
6996,20/01/2024,27/01/2024,Delayed,580157.38,Counterparty_28,Derivative,NGN
475,20/01/2024,22/01/2024,Settled,528173.41,Counterparty_42,Bond,USD
2626,20/01/2024,22/01/2024,Settled,964114.34,Counterparty_20,Derivative,GBP
4770,20/01/2024,22/01/2024,Settled,346234.01,Counterparty_8,Derivative,USD
5856,20/01/2024,22/01/2024,Settled,762598.85,Counterparty_28,FX,GBP
4825,20/01/2024,22/01/2024,Settled,545010.77,Counterparty_9,Derivative,EUR
2635,20/01/2024,22/01/2024,Settled,713333,Counterparty_3,FX,GBP
6661,20/01/2024,22/01/2024,Settled,572711.53,Counterparty_33,FX,USD
6632,20/01/2024,22/01/2024,Settled,139259.19,Counterparty_20,FX,USD
1391,20/01/2024,22/01/2024,Settled,236814.41,Counterparty_28,Stock,GBP
9030,20/01/2024,27/01/2024,Delayed,426130.32,Counterparty_24,Derivative,USD
7648,20/01/2024,22/01/2024,Settled,200954.06,Counterparty_26,Stock,NGN
7317,20/01/2024,22/01/2024,Settled,40252.65,Counterparty_1,Derivative,GBP
1985,20/01/2024,22/01/2024,Settled,134346.49,Counterparty_16,Stock,EUR
5735,20/01/2024,24/01/2024,Delayed,677447.14,Counterparty_30,FX,USD
1788,20/01/2024,22/01/2024,Settled,614319.65,Counterparty_7,Derivative,USD
4491,20/01/2024,22/01/2024,Settled,261901.27,Counterparty_8,FX,EUR
1901,20/01/2024,23/01/2024,Delayed,554672.29,Counterparty_14,Derivative,GBP
8102,20/01/2024,22/01/2024,Settled,988273.85,Counterparty_14,Stock,USD
7913,20/01/2024,22/01/2024,Settled,537956.26,Counterparty_11,Stock,GBP
4501,20/01/2024,22/01/2024,Settled,599699.99,Counterparty_40,Stock,GBP
9506,21/01/2024,27/01/2024,Delayed,464212.13,Counterparty_29,Derivative,EUR
1321,21/01/2024,23/01/2024,Settled,247856.13,Counterparty_19,Bond,USD
5265,21/01/2024,23/01/2024,Settled,971873.46,Counterparty_33,Stock,NGN
8504,21/01/2024,23/01/2024,Settled,972257.48,Counterparty_12,Bond,EUR
448,21/01/2024,23/01/2024,Settled,753624.81,Counterparty_34,Derivative,EUR
344,21/01/2024,23/01/2024,Settled,434417.8,Counterparty_48,Stock,NGN
7958,21/01/2024,23/01/2024,Settled,831742.35,Counterparty_20,Bond,EUR
2932,21/01/2024,23/01/2024,Settled,661353.24,Counterparty_39,Stock,NGN
9629,21/01/2024,23/01/2024,Settled,48535.61,Counterparty_8,Derivative,EUR
6843,21/01/2024,23/01/2024,Settled,122034.31,Counterparty_6,Derivative,EUR
8323,21/01/2024,25/01/2024,Delayed,206867.71,Counterparty_7,Derivative,EUR
3800,21/01/2024,23/01/2024,Settled,568406.32,Counterparty_42,FX,USD
742,21/01/2024,23/01/2024,Settled,302076.5,Counterparty_45,FX,GBP
5331,21/01/2024,23/01/2024,Settled,259533.62,Counterparty_23,Derivative,NGN
4886,21/01/2024,23/01/2024,Settled,883800.28,Counterparty_3,Stock,NGN
4917,21/01/2024,23/01/2024,Settled,328510.36,Counterparty_42,Bond,USD
1821,21/01/2024,23/01/2024,Settled,206481.57,Counterparty_33,FX,NGN
5606,21/01/2024,23/01/2024,Settled,598084.65,Counterparty_13,Bond,GBP
5589,21/01/2024,23/01/2024,Settled,928626.98,Counterparty_34,Stock,EUR
6442,21/01/2024,23/01/2024,Settled,22015.87,Counterparty_45,Stock,GBP
2442,21/01/2024,23/01/2024,Settled,542163.11,Counterparty_49,Stock,NGN
8834,21/01/2024,24/01/2024,Delayed,512024.66,Counterparty_33,Stock,EUR
1045,21/01/2024,23/01/2024,Settled,886091.77,Counterparty_35,Bond,GBP
1030,21/01/2024,23/01/2024,Settled,829086.56,Counterparty_25,Stock,USD
6545,21/01/2024,23/01/2024,Settled,495331.13,Counterparty_5,Stock,USD
8068,21/01/2024,26/01/2024,Delayed,334034.47,Counterparty_32,Stock,GBP
4038,21/01/2024,23/01/2024,Settled,794024.29,Counterparty_43,Bond,GBP
5678,21/01/2024,23/01/2024,Settled,167337.04,Counterparty_1,Stock,NGN
7006,21/01/2024,23/01/2024,Settled,377433.82,Counterparty_26,FX,USD
5279,21/01/2024,23/01/2024,Settled,939984.45,Counterparty_4,Stock,EUR
8247,21/01/2024,23/01/2024,Settled,216919.68,Counterparty_45,FX,USD
3102,22/01/2024,24/01/2024,Settled,748635.97,Counterparty_48,FX,GBP
4088,22/01/2024,24/01/2024,Settled,606390.97,Counterparty_11,Bond,EUR
9907,22/01/2024,24/01/2024,Settled,845105.43,Counterparty_4,FX,USD
2085,22/01/2024,24/01/2024,Settled,539163.1,Counterparty_23,FX,GBP
3540,22/01/2024,24/01/2024,Settled,63502.28,Counterparty_3,FX,GBP
8753,22/01/2024,29/01/2024,Delayed,252178.72,Counterparty_3,Bond,EUR
9451,22/01/2024,24/01/2024,Settled,449094.01,Counterparty_2,Stock,NGN
1802,22/01/2024,26/01/2024,Delayed,737770.85,Counterparty_45,FX,EUR
8598,22/01/2024,24/01/2024,Settled,348422.33,Counterparty_45,Bond,USD
6402,22/01/2024,26/01/2024,Delayed,882558.75,Counterparty_2,Stock,NGN
2139,22/01/2024,24/01/2024,Settled,188224.53,Counterparty_16,FX,EUR
5597,22/01/2024,24/01/2024,Settled,355928.69,Counterparty_21,FX,EUR
2309,22/01/2024,26/01/2024,Delayed,114724.56,Counterparty_19,Derivative,NGN
2571,22/01/2024,24/01/2024,Settled,405697.59,Counterparty_44,Bond,USD
1698,22/01/2024,24/01/2024,Settled,136031.12,Counterparty_46,FX,NGN
4442,22/01/2024,24/01/2024,Settled,830792.14,Counterparty_39,FX,NGN
7001,22/01/2024,24/01/2024,Settled,39760.66,Counterparty_5,Bond,GBP
6376,22/01/2024,24/01/2024,Settled,40378.17,Counterparty_5,Derivative,NGN
6984,22/01/2024,24/01/2024,Settled,835121.82,Counterparty_35,Bond,EUR
787,22/01/2024,24/01/2024,Settled,583808.4,Counterparty_22,Derivative,EUR
7787,22/01/2024,24/01/2024,Settled,342592.56,Counterparty_6,Derivative,GBP
6004,22/01/2024,24/01/2024,Settled,613503.12,Counterparty_3,FX,GBP
5443,22/01/2024,24/01/2024,Settled,134644.37,Counterparty_32,Stock,USD
8456,22/01/2024,27/01/2024,Delayed,142469.74,Counterparty_41,Stock,NGN
6681,22/01/2024,24/01/2024,Settled,655780.54,Counterparty_47,FX,USD
9179,22/01/2024,24/01/2024,Settled,563563.47,Counterparty_44,Bond,EUR
7994,22/01/2024,24/01/2024,Settled,315526.31,Counterparty_38,Bond,GBP
445,22/01/2024,25/01/2024,Delayed,812986.77,Counterparty_39,Derivative,GBP
1915,23/01/2024,25/01/2024,Settled,449162.02,Counterparty_26,Bond,EUR
3336,23/01/2024,27/01/2024,Delayed,750227.82,Counterparty_48,Stock,EUR
2049,23/01/2024,25/01/2024,Settled,543994.68,Counterparty_18,Stock,USD
2065,23/01/2024,25/01/2024,Settled,52904.62,Counterparty_29,Stock,GBP
3978,23/01/2024,25/01/2024,Settled,550318.69,Counterparty_21,Derivative,GBP
2850,23/01/2024,25/01/2024,Settled,359219.88,Counterparty_22,Stock,NGN
5752,23/01/2024,27/01/2024,Delayed,798757.28,Counterparty_1,Stock,EUR
6503,23/01/2024,25/01/2024,Settled,474978.73,Counterparty_17,Derivative,NGN
3390,23/01/2024,25/01/2024,Settled,667180.54,Counterparty_4,FX,GBP
7346,23/01/2024,25/01/2024,Settled,268506.54,Counterparty_42,Bond,GBP
6760,23/01/2024,27/01/2024,Delayed,287559.8,Counterparty_27,Stock,GBP
2083,23/01/2024,25/01/2024,Settled,464467.45,Counterparty_30,Derivative,USD
1492,23/01/2024,28/01/2024,Delayed,373878.54,Counterparty_49,Bond,GBP
49,23/01/2024,25/01/2024,Settled,547163.57,Counterparty_45,Bond,EUR
8150,23/01/2024,29/01/2024,Delayed,253000.58,Counterparty_49,Stock,GBP
9565,23/01/2024,25/01/2024,Settled,379781.7,Counterparty_18,Stock,GBP
9470,23/01/2024,26/01/2024,Delayed,360781.97,Counterparty_10,FX,NGN
519,23/01/2024,25/01/2024,Settled,987288.85,Counterparty_49,FX,GBP
3897,23/01/2024,25/01/2024,Settled,147289.82,Counterparty_30,Derivative,USD
5347,23/01/2024,25/01/2024,Settled,15182.44,Counterparty_14,Stock,USD
5670,23/01/2024,25/01/2024,Settled,747773.12,Counterparty_49,Derivative,GBP
1172,23/01/2024,25/01/2024,Settled,981204.99,Counterparty_22,Derivative,USD
8139,23/01/2024,25/01/2024,Settled,539441.89,Counterparty_27,Bond,GBP
420,23/01/2024,25/01/2024,Settled,752622.15,Counterparty_20,Derivative,NGN
4392,23/01/2024,25/01/2024,Settled,541728.84,Counterparty_47,Derivative,NGN
6801,23/01/2024,27/01/2024,Delayed,58041.98,Counterparty_36,FX,EUR
7073,23/01/2024,25/01/2024,Settled,623549.25,Counterparty_7,Bond,NGN
8764,23/01/2024,25/01/2024,Settled,898740.29,Counterparty_28,Derivative,GBP
8246,23/01/2024,25/01/2024,Settled,669742.65,Counterparty_34,FX,USD
4795,24/01/2024,26/01/2024,Settled,298768.13,Counterparty_31,Stock,GBP
3900,24/01/2024,26/01/2024,Settled,844821.24,Counterparty_42,Bond,GBP
3649,24/01/2024,26/01/2024,Settled,597313.78,Counterparty_29,Stock,NGN
9663,24/01/2024,26/01/2024,Settled,263287.68,Counterparty_3,Bond,USD
2410,24/01/2024,26/01/2024,Settled,454547.62,Counterparty_3,Stock,GBP
4976,24/01/2024,26/01/2024,Settled,447279.74,Counterparty_44,Bond,USD
8051,24/01/2024,26/01/2024,Settled,128184.57,Counterparty_50,Stock,NGN
64,24/01/2024,26/01/2024,Settled,357396.57,Counterparty_38,FX,GBP
2780,24/01/2024,26/01/2024,Settled,209976.28,Counterparty_25,Bond,EUR
9888,24/01/2024,26/01/2024,Settled,804080.82,Counterparty_11,Derivative,NGN
8015,24/01/2024,27/01/2024,Delayed,677396.64,Counterparty_30,FX,USD
3109,24/01/2024,26/01/2024,Settled,589864.54,Counterparty_3,FX,USD
7224,24/01/2024,26/01/2024,Settled,302974.42,Counterparty_29,FX,GBP
5407,24/01/2024,26/01/2024,Settled,966655.6,Counterparty_22,Bond,GBP
1233,24/01/2024,26/01/2024,Settled,213891.6,Counterparty_31,Derivative,GBP
5088,24/01/2024,26/01/2024,Settled,62884.57,Counterparty_14,Bond,NGN
592,24/01/2024,28/01/2024,Delayed,641233.87,Counterparty_13,FX,NGN
8997,24/01/2024,29/01/2024,Delayed,166205.06,Counterparty_13,Derivative,USD
2312,24/01/2024,26/01/2024,Settled,874348.3,Counterparty_50,Stock,GBP
3927,24/01/2024,26/01/2024,Settled,603925.28,Counterparty_13,Derivative,USD
4925,24/01/2024,26/01/2024,Settled,50556.3,Counterparty_28,Derivative,NGN
1390,24/01/2024,30/01/2024,Delayed,454335.75,Counterparty_14,Stock,NGN
2976,24/01/2024,31/01/2024,Delayed,26168.22,Counterparty_18,Bond,GBP
5605,24/01/2024,26/01/2024,Settled,40757.33,Counterparty_27,Stock,EUR
2443,24/01/2024,31/01/2024,Delayed,762139.91,Counterparty_4,Bond,EUR
9686,24/01/2024,26/01/2024,Settled,451131.91,Counterparty_43,FX,USD
7352,24/01/2024,26/01/2024,Settled,43158.27,Counterparty_19,Bond,GBP
1669,24/01/2024,29/01/2024,Delayed,117250.03,Counterparty_6,Bond,USD
5106,24/01/2024,30/01/2024,Delayed,107517,Counterparty_36,FX,EUR
912,24/01/2024,26/01/2024,Settled,268795.58,Counterparty_23,Bond,EUR
9439,24/01/2024,26/01/2024,Settled,1904.93,Counterparty_44,FX,USD
5231,25/01/2024,27/01/2024,Settled,665074.47,Counterparty_39,Stock,GBP
2392,25/01/2024,28/01/2024,Delayed,167693.34,Counterparty_4,FX,USD
3018,25/01/2024,27/01/2024,Settled,405122.86,Counterparty_28,FX,EUR
3648,25/01/2024,01/02/2024,Delayed,430555.23,Counterparty_15,FX,EUR
2009,25/01/2024,27/01/2024,Settled,66300.79,Counterparty_37,FX,NGN
9073,25/01/2024,27/01/2024,Settled,423445.54,Counterparty_23,Bond,GBP
5120,25/01/2024,27/01/2024,Settled,282636.44,Counterparty_6,FX,NGN
8436,25/01/2024,27/01/2024,Settled,247500.67,Counterparty_14,Derivative,EUR
2848,25/01/2024,27/01/2024,Settled,251750.38,Counterparty_4,Bond,EUR
4838,25/01/2024,27/01/2024,Settled,414103.01,Counterparty_9,Bond,NGN
134,25/01/2024,27/01/2024,Settled,338277.56,Counterparty_5,Derivative,USD
8662,25/01/2024,29/01/2024,Delayed,412681.52,Counterparty_27,Bond,USD
4833,25/01/2024,27/01/2024,Settled,645888.82,Counterparty_25,FX,NGN
9865,25/01/2024,27/01/2024,Settled,693278.82,Counterparty_43,Bond,USD
6099,25/01/2024,27/01/2024,Settled,198998.19,Counterparty_40,Bond,EUR
2885,25/01/2024,27/01/2024,Settled,69938.59,Counterparty_4,Bond,EUR
9573,25/01/2024,27/01/2024,Settled,62444.23,Counterparty_41,Bond,USD
4289,25/01/2024,29/01/2024,Delayed,346135.37,Counterparty_4,Stock,NGN
4831,25/01/2024,27/01/2024,Settled,796644.12,Counterparty_49,FX,EUR
2098,25/01/2024,27/01/2024,Settled,634947.84,Counterparty_11,Derivative,GBP
9660,25/01/2024,27/01/2024,Settled,817442.01,Counterparty_28,Stock,GBP
4914,26/01/2024,30/01/2024,Delayed,196262.54,Counterparty_15,Stock,USD
4555,26/01/2024,28/01/2024,Settled,459060.04,Counterparty_50,Derivative,GBP
8023,26/01/2024,28/01/2024,Settled,801550.71,Counterparty_19,FX,NGN
720,26/01/2024,28/01/2024,Settled,731136.61,Counterparty_37,FX,GBP
323,26/01/2024,28/01/2024,Settled,660537.18,Counterparty_13,FX,NGN
2593,26/01/2024,28/01/2024,Settled,552948.47,Counterparty_25,Stock,EUR
5022,26/01/2024,28/01/2024,Settled,435960.93,Counterparty_29,FX,NGN
4048,26/01/2024,28/01/2024,Settled,564667.58,Counterparty_4,Derivative,EUR
1301,26/01/2024,28/01/2024,Settled,32554.56,Counterparty_41,Bond,GBP
